Name,Fingerprint,Flags,IP,OrPort,ObservedBW,Uptime,GPS (Long/Lat),Date
default,0309EF2815552400A95DE695EC0A708269873E58,M,89.237.45.59,443,0.172997,7747,55.750000/37.616600,2015-07-11T00:00:00.000Z
XorpTor,3C2E7E86CDB0A172FA0183FC774F5C15C426FEF5,M,94.21.62.5,9001,0.123205,261995,47.533298/21.633301,2015-07-11T00:00:00.000Z
totus,769BCBCB97344794757F66EAAF0B7229AD4A4BFC,MH,173.70.210.49,9001,0.15681,2712121,40.816200/-74.216400,2015-07-11T00:00:00.000Z
Ronaak,0B1D681AEFA695CE21F9396BE6BB4BB69C9DAE21,M,109.212.239.141,9001,1.255142,64843,45.777302/4.774800,2015-07-11T00:00:00.000Z
justhelpingabit,65E950C6E6538B1B0C9ADEE3925FCBCF93280083,MH,217.119.41.213,9001,0.23707,3024005,60.170799/24.937500,2015-07-11T00:00:00.000Z
Unnamed,54E5C2E6AC13966379F47774E4B38FCFE8EBB0E3,MH,91.237.52.170,9001,0.054954,3350296,52.233299/21.016701,2015-07-11T00:00:00.000Z
Mozilla10,BB1936B7D4F092CE83AE8590CAA07F7B56A7DF1B,MGH,209.119.188.38,9090,2.7441109999999997,14292245,33.073502/-96.903198,2015-07-11T00:00:00.000Z
default,AD10BAB2C6F336E4549F2CA49E1429E610FF23F9,M,121.99.187.126,443,0.44544,3909,-36.866699/174.766693,2015-07-11T00:00:00.000Z
Unnamed,BDAE126DA08B173B5FEFA962AB22D09DD380F9E7,M,88.130.24.249,9001,0.114637,64843,51.000000/9.000000,2015-07-11T00:00:00.000Z
madiba,C86D2F3DEFE287A0EEB28D4887AF14E35C172733,MGEH,209.222.8.196,443,11.321382,2163304,40.416901/-74.257896,2015-07-11T00:00:00.000Z
EquilibriumComplete,1D5039882719F7FCCF11822073304D8AECD899FF,MH,66.228.33.248,9004,0.606583,4555724,39.489899/-74.477303,2015-07-11T00:00:00.000Z
xen01,E81F307B862DDB9FFA1DA8653FB7E982B3997E5E,MH,46.22.208.171,443,0.21624000000000002,11001754,59.000000/26.000000,2015-07-11T00:00:00.000Z
Unnamed,9161849944D692B13889F54EB5DB11E10B342560,M,85.178.127.109,9001,0.029419,184,52.516701/13.400000,2015-07-11T00:00:00.000Z
FrExit,C223C25DC3BC08B87430B07CF6FF72440E8732B3,ME,185.13.37.45,9001,1.260874,1696613,48.860001/2.350000,2015-07-11T00:00:00.000Z
Unnamed,AE740F3E2D71F7289674E23ADA5AF5579272D2EC,MH,173.255.213.126,443,0.142007,3361406,39.489899/-74.477303,2015-07-11T00:00:00.000Z
IberTag,0DC585B9767F867CF10DC504830AD0264E7917EA,M,87.217.161.23,9090,0.080808,389064,28.099701/-15.413400,2015-07-11T00:00:00.000Z
theWildMoose3,900DEB97A1E44ED0CADFEAA410659F44A95E492B,M,162.248.142.97,443,0.048689,3796202,43.642502/-79.387199,2015-07-11T00:00:00.000Z
ap0llo,D66CFC4F10979E20AD064C9D16444FCEC455B053,ME,37.220.35.61,443,4.0110079999999995,0,52.366699/4.900000,2015-07-11T00:00:00.000Z
KagamineRinMigikata,90E9E44FD74B98F87F7573F917AE4AF651B86B4C,MGH,46.101.180.227,443,21.675356999999998,897323,50.116699/8.683300,2015-07-11T00:00:00.000Z
Radiolama,62BEE61EB88D4A81C3BA3931D6FA999D706AC4D5,MEH,62.149.13.57,9001,0.5097,5888156,50.450001/30.523300,2015-07-11T00:00:00.000Z
sonicthehedgehog,E34E32577FE31F1CBE5D7B8E42A59C03BEB0DA03,MG,5.199.165.27,9001,4.764483,7620901,56.000000/24.000000,2015-07-11T00:00:00.000Z
hacktheplanet4,B6D19D7C5B89ABB0A498450B46337436FE067539,M,24.135.88.148,9001,0.066001,262178,44.000000/21.000000,2015-07-11T00:00:00.000Z
lookatother,8DDEE36009F04E69A37C1312E7DEF96A097F2AF7,MH,136.243.248.119,28338,1.2715,2267582,51.000000/9.000000,2015-07-11T00:00:00.000Z
hatzelkrux,2B41F4185CF8309B46DB50A072478C8EA7A1BDBB,M,130.255.73.193,9001,3.612416,46,51.000000/9.000000,2015-07-11T00:00:00.000Z
Unnamed,BD8C098F156F0B95E22DCEC6EE457F24E7631182,M,95.91.177.247,9001,0.156068,227922,51.000000/9.000000,2015-07-11T00:00:00.000Z
nothere,0CC27E193FB22F3900C6F1F20D9FC3D7A10D1696,ME,46.166.188.220,47684,0.40077300000000005,906183,52.366699/4.900000,2015-07-11T00:00:00.000Z
aleonrelay,BDA71BBF06CD9CFEF562870020355CB0F9B0C95F,M,178.82.232.138,9001,0.907517,125842,47.000000/8.000000,2015-07-11T00:00:00.000Z
flavius62de,B36B5E7E1D01CC1F213C967E792EA5D095B43475,M,90.27.149.194,9001,0.061161,65026,48.860001/2.350000,2015-07-11T00:00:00.000Z
Unnamed,69BF0F0278AF98D2F2AA61B4B2CB86A56E463ED8,M,185.25.48.54,9001,0.336946,1339255,56.000000/24.000000,2015-07-11T00:00:00.000Z
privacymission,7DC1BBB944EFCD3009B03DF410B16AAB1DFBB892,ME,45.58.62.59,443,0.848896,2,33.751598/-84.391502,2015-07-11T00:00:00.000Z
EXARAY,B0134AA0018B943E28EFF0F853A524C09605FCFC,MH,94.136.97.42,443,0.348993,1166440,48.200001/16.366699,2015-07-11T00:00:00.000Z
v60XS4ALL,34ACD321C39BB07B50021F639E3DA848F9862C60,M,80.100.206.154,9001,1.1529690000000001,170833,52.366699/4.900000,2015-07-11T00:00:00.000Z
RenderLab,B4B900AD50134E9528D7CDF665ABDADABF53A9B7,MH,96.52.160.241,44444,0.244695,469212,53.481602/-113.462303,2015-07-11T00:00:00.000Z
SZCZYBELSKI0000,0AABE1DB1FE4CB90E81BE9ED1124A5044ECD4A26,MGH,5.196.20.85,9001,8.012987,904988,48.860001/2.350000,2015-07-11T00:00:00.000Z
GermanCraft2,B567E8E39641F61091C1F2CAAAF73D3D1BF9CFE1,MGH,92.222.172.229,9001,13.345716,888117,48.866699/2.333300,2015-07-11T00:00:00.000Z
Unnamed,98AD91DD02099645F56084C36691D4E76EEBCE21,MGH,85.25.151.5,9001,2.935006,1793157,51.000000/9.000000,2015-07-11T00:00:00.000Z
vespaonline,FB15046D87D58C1EDE529FA8353E1206643570B1,M,178.238.225.108,9001,0.988288,3904468,51.000000/9.000000,2015-07-11T00:00:00.000Z
rheniumiscv,B0E8993DD068AFE5F3B2EF54864C6D8C54C8ABA3,ME,203.178.143.246,9001,0.504583,259389,35.689999/139.690002,2015-07-11T00:00:00.000Z
RobertRolf,D3F7D132B7A4CD0B8E3D09ECFAEEAB7DA376F3DD,M,109.230.236.95,9001,0.6296029999999999,76469,51.000000/9.000000,2015-07-11T00:00:00.000Z
blackhole,49508F82D65BDDAE4447736E103D0593FC624045,MH,81.4.107.36,9001,0.46194999999999997,16939790,52.366699/4.900000,2015-07-11T00:00:00.000Z
mightyjungle,6A563A1BEE823F95F70D30347848F26D43503BB0,M,87.236.199.169,9090,0.39652800000000005,259372,50.083302/14.466700,2015-07-11T00:00:00.000Z
ddetor,D36C87047F7082D47FB396B48ADFD79937C8980C,MH,213.239.212.20,9001,1.3313309999999998,7857654,49.447800/11.068300,2015-07-11T00:00:00.000Z
giantcrabby,90E059D15681BC3B3E916411778EFFFB59AE5D21,MGH,195.154.118.172,9001,7.028556,8532062,48.860001/2.350000,2015-07-11T00:00:00.000Z
FreeSpeechRelayIL,EF64C2D9576854FDAE340C1F81EFE6FD4163CE33,M,128.135.189.116,9001,0.235649,126087,41.780399/-87.602699,2015-07-11T00:00:00.000Z
klabautermensch6,F316AA30BB14440089A265586E1344C0AAA88B7A,M,91.5.101.232,443,0.061579999999999996,259366,51.000000/9.000000,2015-07-11T00:00:00.000Z
Unnamed,F189E0F6D84EE5B4230AE73A7134899089827A29,M,188.100.151.48,9001,0.9533440000000001,5,51.000000/9.000000,2015-07-11T00:00:00.000Z
tritopora,EAC488DE9249B27D95C3DAE1BEC4498E7BEC6114,MGH,198.50.147.239,443,3.7203939999999998,736724,45.507801/-73.580399,2015-07-11T00:00:00.000Z
Forester,AE7FD2F4B5D513037C1367E72126376613FF7BE7,MH,23.95.9.47,443,1.8018420000000002,589819,42.986401/-78.727898,2015-07-11T00:00:00.000Z
SamAAdams2,58ED9C9C35E433EE58764D62892B4FFD518A3CD0,MGH,185.21.100.50,9001,8.752711,625801,51.000000/9.000000,2015-07-11T00:00:00.000Z
fivebyfive2025,6A3AAECA3F487FB9F77AC2A4485BD44A5C21A08B,M,72.205.27.240,9001,0.385024,39,38.879101/-77.376602,2015-07-11T00:00:00.000Z
Therong,B9A983DFA98B909D00D2F6EF6AB3DA6210343ABE,M,146.185.150.219,9001,0.245525,26324933,52.349998/4.916700,2015-07-11T00:00:00.000Z
Unnamed,15AA96621D8139C8619C09423188403592A9B4BF,MH,129.69.210.97,59001,0.083432,1533800,48.766701/9.183300,2015-07-11T00:00:00.000Z
st1xnet,7EED39ECA099A9605218329EBC75797E0977204F,M,107.170.120.214,9001,0.584255,644892,40.714298/-74.005997,2015-07-11T00:00:00.000Z
Twitchy,A65DBD64A2BF420D30D492B5C591DB2F079A11B4,MH,173.161.3.169,9001,1.222143,884322,42.331600/-88.054497,2015-07-11T00:00:00.000Z
yetanothertorrelay,465F99807B3A63E0E13D786432E36E343CF43B64,MH,89.238.172.241,9001,1.273831,719800,51.500000/-0.130000,2015-07-11T00:00:00.000Z
ididntedittheconfig,CE15B42EC963F6299FD6A263D8C719DE6C40A16C,MG,37.187.104.48,443,4.928825,3888140,48.860001/2.350000,2015-07-11T00:00:00.000Z
paragon,E04E64D98B9224CC0E08B045691C9DDCCE4DD462,M,198.211.120.140,9001,0.244839,22761789,52.349998/4.916700,2015-07-11T00:00:00.000Z
dpvvdt,CE42D134E223C8209052AFDFC5344088ACBA928E,MEH,188.255.112.224,9001,0.213792,743805,55.750000/37.616600,2015-07-11T00:00:00.000Z
VeryGoodSense,A2ED78AA06F8653FA83832EB0E27AC1DCF6DDC38,ME,52.68.75.110,9001,0.258216,791794,35.685001/139.751404,2015-07-11T00:00:00.000Z
PPTOR0030,7E0C26A59C6BC56E8058425138EA2AAB642A1AD3,MH,82.221.105.61,9001,0.7581180000000001,2388335,65.000000/-18.000000,2015-07-11T00:00:00.000Z
glorymamma,38021F2B00FD5D1D9DBF82416C6C70EA02C29D54,MH,81.99.218.77,20517,0.123613,3884024,EC2V/51.514198,2015-07-11T00:00:00.000Z
ZuckOnThis,6D2C8CB8EF2C8D5105B2DF33569D2FE4FD756D28,M,84.211.88.226,443,0.417964,260010,59.916698/10.750000,2015-07-11T00:00:00.000Z
Rynina,987E30C820D358A8F19B58271519C6119A1A73B6,ME,185.77.129.88,443,5.23693,53333,52.366699/4.900000,2015-07-11T00:00:00.000Z
pacificthoughts,CD8127D2A32C06C32E88FB901A1E1728B1DBF012,M,128.199.84.169,9001,0.283452,3692950,1.293100/103.855797,2015-07-11T00:00:00.000Z
Zuidel,3C9842AEE636F58338E51F4E4BBB0C5F111FF3F5,M,77.172.1.34,9001,0.5824779999999999,451923,52.086102/4.756800,2015-07-11T00:00:00.000Z
nalca,84C0072767EE559B54FAC8EBE56C9B80EB7741BA,MEH,94.23.252.31,9001,0.110429,723338,48.860001/2.350000,2015-07-11T00:00:00.000Z
Tormato,CC36DFF647653E6E4E30E6C758EB3A14F353C606,M,73.209.229.11,9001,0.77824,12,38.000000/-97.000000,2015-07-11T00:00:00.000Z
Unnamed,43BC31C6FA4EECAE090EC093DD7058547D699EC8,MH,203.159.63.249,9101,0.062469000000000004,2073252,13.754000/100.501404,2015-07-11T00:00:00.000Z
0xstraightangle,D564CEFC82B723612A3B784E8FDEEB847B987E8E,M,68.224.98.186,9001,1.0732940000000002,259373,36.174999/-115.137199,2015-07-11T00:00:00.000Z
speekfree,33B75C5A9CA20141B12C738205224851A8C86E90,ME,203.217.173.146,443,0.32768,64,-6.175000/106.828598,2015-07-11T00:00:00.000Z
Nobby,03504B8C25722FD3FC4F222A9202AD045794A551,MH,149.210.164.228,12707,0.415031,1814401,52.366699/4.900000,2015-07-11T00:00:00.000Z
foobooboo,ABD56B77FC05E66A8C60E5FF7805D7ED97C1D2BA,M,85.212.39.90,9001,0.122627,65153,50.816700/6.350000,2015-07-11T00:00:00.000Z
heikorichter2,95EA31B66780D398D71E3710FD0EC4D5907F7AD8,MH,78.47.99.173,9001,0.177636,2437934,51.000000/9.000000,2015-07-11T00:00:00.000Z
SBUCEWITWorksDev,A33113561F8CF8BB2E2E8B5560EEA9D5240347DD,M,130.245.183.201,7269,1.677721,718397,40.922298/-72.637100,2015-07-11T00:00:00.000Z
sofia,7BB160A8F54BD74F3DA5F2CE701E8772B841859D,MEH,77.247.181.162,443,42.412868,516365,52.366699/4.900000,2015-07-11T00:00:00.000Z
FireflyAtFinf,EA9C34092822D89F1F65D9CD34AC482AD31F0EB7,M,130.75.81.251,443,0.059392,1,52.366699/9.716700,2015-07-11T00:00:00.000Z
GoblinBeala,49CA5FB22FD9F90966A0F19D1B77942F1FFF6CB2,M,192.249.56.11,9001,4.1219149999999996,792172,32.985401/-83.882103,2015-07-11T00:00:00.000Z
Unnamed,2DA1DF73447B6110682D53D2F7A1A7143BE6D0E6,MGE,37.143.9.74,9001,11.630037,190869,55.750000/37.616600,2015-07-11T00:00:00.000Z
Windaf,AC9B96FAF41B2E20B76EA6B275AE5A803EA6E826,M,188.165.247.223,7044,0.7073189999999999,6283671,48.860001/2.350000,2015-07-11T00:00:00.000Z
Unnamed,7B8A2E6931BAB101CEBD46A506D56C48B0674E7B,M,120.74.224.164,9001,0.359902,430730,35.685001/139.751404,2015-07-11T00:00:00.000Z
LeagueOfAvatars,4AA22235F0E9B3795A33930343CBB3EDAC60C5B0,MGEH,74.208.220.222,59999,7.6172439999999995,712297,40.054798/-75.408302,2015-07-11T00:00:00.000Z
Venom96669,40BAAD8EC51C8628AF068422B44884DE775FC2FA,MGH,62.173.154.153,443,3.0113820000000002,2134919,55.750000/37.616600,2015-07-11T00:00:00.000Z
MACARENA,D9465CB490340911CC7C2F023403ABDFF1EF3D29,M,213.49.243.84,80,0.468462,64898,50.849998/4.350000,2015-07-11T00:00:00.000Z
barsoom,5ADF498642C18A63B480C8BFC66A298CE91DD7A9,M,5.39.88.54,9001,1.257141,12800301,48.860001/2.350000,2015-07-11T00:00:00.000Z
ImACensoredPandaToo,71613E5EE03317E2446328569481CE196EF7C271,MH,81.7.10.17,9231,0.36843400000000004,6876951,51.000000/9.000000,2015-07-11T00:00:00.000Z
twink0rNET,8E80AC498DB041653B1178BD017C1D70B398AA11,MGH,158.58.170.6,443,5.798502999999999,734501,45.466702/9.200000,2015-07-11T00:00:00.000Z
xmine128,A7B6970237878E3550AE32BC574672CAF1E95FDC,MH,95.129.55.173,9001,1.9799749999999998,407236,51.000000/9.000000,2015-07-11T00:00:00.000Z
0xBEEF,99E3F5C32BD5DC2F1D31668339CB3602EE5FD364,MGH,195.154.110.76,9666,6.5125280000000005,26818530,48.860001/2.350000,2015-07-11T00:00:00.000Z
vipnet360,7E6BEA67971FDDD57E977E29BA1244515A7FAE52,ME,91.121.100.200,9001,0.13376,18377142,48.860001/2.350000,2015-07-11T00:00:00.000Z
FSnet,8E41BF41FBBB9E450841225000485D564918B638,MGH,92.222.216.225,443,11.023971,864217,48.866699/2.333300,2015-07-11T00:00:00.000Z
Cassiopeia,A44044CD93E6E1C0D40B67F0513034188BB1D654,MGH,195.154.58.237,443,24.526263,1013454,48.860001/2.350000,2015-07-11T00:00:00.000Z
Yi,6FC2CDED62F82363A2C76423C7F240A25E7C7AC7,MH,192.111.57.160,443,0.253448,1216562,40.688801/-74.020302,2015-07-11T00:00:00.000Z
sipsrelay,B013CA64C82EDC616BB3EC5DBE35BB7344EDFC2A,MG,144.76.53.125,9001,5.1349480000000005,2802038,51.000000/9.000000,2015-07-11T00:00:00.000Z
whiskyundnutten,5AE70F90046D0C67B2E4D49FAC71A57CD3524CDA,MGH,37.187.216.6,443,4.686037000000001,864162,48.860001/2.350000,2015-07-11T00:00:00.000Z
YSq8MUJnYfNfvobp,9FB2DCBE32859CD510EA325FA64237F5AAE78E17,ME,81.89.0.195,443,0.934086,11807319,46.000000/25.000000,2015-07-11T00:00:00.000Z
Unnamed,B710B679893D77312BD2C8396B29E8D4223154A8,MH,193.196.39.9,9005,0.062715,1944042,49.004700/8.385800,2015-07-11T00:00:00.000Z
Tor4Everyone,534AFEBC4ED63DF9C9086118248723B456E86CD5,M,31.52.30.12,9001,0.46847500000000003,233733,53.299999/-1.133300,2015-07-11T00:00:00.000Z
NeinNeinNein,4FD88BFA82A1910B1A54DA27CC80C65053F81CEA,M,213.165.85.249,9001,0.839782,4304709,51.000000/9.000000,2015-07-11T00:00:00.000Z
mcjtor,1A39729033F2B120D7A297B7F6797B3BE8427A85,M,24.1.93.73,9001,0.07596599999999999,130282,41.706902/-88.197800,2015-07-11T00:00:00.000Z
momotaro,585DA2052F551CCB588C0E5C18D21FFF63DD1DFD,ME,117.18.75.235,443,0.233472,63,22.299999/114.199997,2015-07-11T00:00:00.000Z
AnOnoMiser,D062FA575BB9EBC8C2E73CE7EAECB5F582ED25C7,MH,75.139.128.100,443,0.183864,2213189,34.121201/-84.025902,2015-07-11T00:00:00.000Z
Vaquero,286574E87826B5FF19842871ED97B16D66DBDA6D,M,71.120.166.200,9001,0.025592,467765,38.000000/-97.000000,2015-07-11T00:00:00.000Z
marlen,E589316576A399C511A9781A73DA4545640B479D,MGH,46.252.26.2,49991,12.938272000000001,1128151,51.000000/9.000000,2015-07-11T00:00:00.000Z
tylerlockedotorg,4926DF344F6F99A8B044A1FE7AA34092229085DB,ME,198.58.115.210,443,1.5085609999999998,233629,39.489899/-74.477303,2015-07-11T00:00:00.000Z
aussietor,CEBF0BA940096D84C6EC13C2E206552A38C96B2E,MEH,110.93.23.170,443,0.7169,13154738,-33.861500/151.205505,2015-07-11T00:00:00.000Z
Unnamed,3228E2522F034B5F682EDE472CA6E3088DA27E5D,MH,192.241.180.27,444,0.25201,1025838,40.714298/-74.005997,2015-07-11T00:00:00.000Z
MrNaz04,C47D986EE1C3AF8B5FC4974B070D538CE8C074EF,M,167.114.155.249,9001,2.339341,22402,45.507801/-73.580399,2015-07-11T00:00:00.000Z
BlackRockRelay1,AB674A5F911145E358F86EDE239F7C9945C720D4,M,128.199.228.61,1080,0.782117,220515,1.293100/103.855797,2015-07-11T00:00:00.000Z
xindi,DA839BFCF0EFDABEF54AEF7C11399AA10E37C21D,M,216.126.192.40,443,0.347736,1222008,43.173000/-77.713799,2015-07-11T00:00:00.000Z
Anonymous7819224175,D165930932CAD4845BDE5E4B269066A7A385847B,MG,78.192.241.75,9001,12.003328,61,48.860001/2.350000,2015-07-11T00:00:00.000Z
AquaRayTerminus,616081EC829593AF4232550DE6FFAA1D75B37A90,MGEH,95.128.43.164,443,8.886951999999999,2176971,48.860001/2.350000,2015-07-11T00:00:00.000Z
heracles,0A4F9B79CDA1BE0AD300B1E33D46B567E5EB202C,M,178.62.251.8,9001,1.150585,1275510,52.349998/4.916700,2015-07-11T00:00:00.000Z
Unnamed,3DFD6C37583537ABC1BF1FC975EAF3FAAEF9F49F,M,83.238.63.29,443,0.12271699999999999,1421267,52.233299/21.016701,2015-07-11T00:00:00.000Z
leizo,9454D90FD8708F3DC94F63DCDBC80E80CF5E5DC0,MH,84.249.208.18,9001,1.779401,2025156,60.216702/24.666700,2015-07-11T00:00:00.000Z
Unnamed,CEA83884045A67202E41034ED5911C55234D1082,MH,50.116.27.45,443,0.092945,735672,39.489899/-74.477303,2015-07-11T00:00:00.000Z
obfusticated,C23CBFC429B18CB4A20A7AE0216E2C17799D6FDB,M,207.161.254.35,9001,0.260578,258611,49.848999/-97.149696,2015-07-11T00:00:00.000Z
r00t4,D1C0FE155A4E13EB3A1E0EAB61E52DAB21B6C7CB,MGH,86.107.110.67,443,4.581975000000001,324215,46.000000/25.000000,2015-07-11T00:00:00.000Z
unnamed,1FA591CF9A949E4CF0E464344BF1B8CCD816F693,M,89.244.113.235,443,0.048144,65030,51.966702/7.633300,2015-07-11T00:00:00.000Z
kore,EE0B126877970DED2C8818D31B84C302C2F99FB3,MH,5.39.95.142,443,6.857077,1931443,48.860001/2.350000,2015-07-11T00:00:00.000Z
ziqu,DEAC599124293A14983B30F7E00175C11AB390C5,MH,91.205.173.82,8443,4.267283,1944071,51.000000/9.000000,2015-07-11T00:00:00.000Z
bronko,78A375DC4CEA1EA85F08285DECB69D4F8A312C8E,M,87.106.17.8,9001,1.904284,1293017,51.000000/9.000000,2015-07-11T00:00:00.000Z
GeorgeSodini,73CE928C8BB3153DD95176B9B14AD72803B3FFD9,M,128.199.153.33,443,1.000851,256200,1.293100/103.855797,2015-07-11T00:00:00.000Z
jonasBebe,CDAEBA458F6129776643751934076A51D851C348,MGEH,176.9.39.218,9001,2.7352420000000004,873520,51.000000/9.000000,2015-07-11T00:00:00.000Z
Unnamed,1712B3564F6A3136516096888E5266C26E732156,M,188.194.106.106,9001,0.26519099999999995,259677,48.683998/11.611700,2015-07-11T00:00:00.000Z
Rattahari,50AC4D9F63E4760C947B639A0AE123DCC5188C35,M,87.79.166.204,44491,0.176017,5,50.933300/6.950000,2015-07-11T00:00:00.000Z
verax2,BB5DB21A90A02246DB43EA465D3E1585173F1BD1,MH,178.62.209.252,9001,2.307203,19251980,52.349998/4.916700,2015-07-11T00:00:00.000Z
yxa,AA170F7D3B662DAE1F711908E6DD5D1148D6600D,ME,91.200.85.68,21309,1.272979,2267694,55.750000/37.616600,2015-07-11T00:00:00.000Z
doodle,A4D18442DE57436D1B087A466D1F67F7FE902322,MH,62.219.46.133,9001,0.623384,4936669,31.500000/34.750000,2015-07-11T00:00:00.000Z
PhantomTrain1,D52CD431CEF28E01B11F545A84347EE45524BCA7,MGEH,198.50.200.143,443,2.983227,1461815,45.507801/-73.580399,2015-07-11T00:00:00.000Z
rheniumiscv2,B74D9E6EF082EBCA86ACF5773316DCD8B6FBE18F,ME,203.178.143.192,9001,0.948119,141398,35.689999/139.690002,2015-07-11T00:00:00.000Z
digineo2,C0A05D6DC0987D0BF32F0FF00A9BF791E7CA79D7,MGH,213.239.197.25,443,8.230212,2045190,49.447800/11.068300,2015-07-11T00:00:00.000Z
comaTor1,E337EF8AA519101096E72D1B6727909ABA316D4D,MH,46.182.18.111,9911,0.511648,3254384,51.000000/9.000000,2015-07-11T00:00:00.000Z
ismpn0rg,1070DA28A81BF2C112DDF172649CC4C5AB06CD56,MG,80.12.94.184,443,4.284901,3359407,48.866699/2.333300,2015-07-11T00:00:00.000Z
Spica,EF6BBB928C3BA5320145919D01D63AC5098F2BC9,M,178.79.176.114,9001,0.6276470000000001,605612,51.500000/-0.130000,2015-07-11T00:00:00.000Z
Unnamed,883C67452910162C625D71B0F1F02920D0003573,M,64.5.53.175,9001,0.12244799999999999,4346677,29.752300/-95.366997,2015-07-11T00:00:00.000Z
TotesNotTheNSA,F6BCE22F556A2E96B4FECE7D7E4E47C3FCA590CA,M,54.88.63.23,443,0.345245,951361,39.043701/-77.487503,2015-07-11T00:00:00.000Z
Montharkan0,01B840FB69FA7803DA306B5F876FEEA11B444AA5,MGH,85.114.135.113,993,7.500073,2064118,51.000000/9.000000,2015-07-11T00:00:00.000Z
modemuser,766FE422FB3EC6429805E4428268D8CA743D6A36,M,62.157.67.155,9030,0.121595,52624,47.908199/9.894600,2015-07-11T00:00:00.000Z
default,E7D9171C0C6C8BEC2E48BD17421456EB11BB3CC5,ME,81.176.228.54,443,0.105215,1878386,55.750000/37.616600,2015-07-11T00:00:00.000Z
landfox,4C8489284743A022EC86D1A820FC8B398F20C81C,ME,84.200.82.163,9001,0.12038,194590,50.116699/8.683300,2015-07-11T00:00:00.000Z
default,297F22480D68782CD4075EAC4E92C67CDA4C19BF,M,71.188.118.202,442,3.6421460000000003,194527,39.889801/-74.974098,2015-07-11T00:00:00.000Z
555nase,597422ADDADAF5FB2727369B7EFC7AA76B89D613,MGH,37.187.3.106,443,6.44404,2773548,48.860001/2.350000,2015-07-11T00:00:00.000Z
kfnmnpahrelay,C349FF0CCA368FA8B5E946CBD6245A64D01B855A,M,62.178.232.228,9001,0.37542000000000003,129995,48.200001/16.366699,2015-07-11T00:00:00.000Z
Mrfoodarama,879483BB9DD82662806B0C0F1680D01B0C786D9F,MH,173.63.111.146,9001,1.221733,646234,40.243401/-74.038696,2015-07-11T00:00:00.000Z
torbeornototbe,C6EE98267F82962CC2FC1E9E2AE5F317B2D2D6F0,M,82.1.128.70,9001,0.12249,221554,56.000000/-3.766700,2015-07-11T00:00:00.000Z
456d,1CD95FF434C4541139A8604C06B53419DDE347BC,MGH,83.166.234.92,443,4.351224,6479969,55.750000/37.616600,2015-07-11T00:00:00.000Z
duke,3DD8340385CA96B9C1E2BADBEAA2470977F2AD23,MGEH,91.229.77.64,9001,3.77366,4018162,50.450001/30.523300,2015-07-11T00:00:00.000Z
Dagr,00DFA1137D178EE012B96F64D12F03B4D69CA0B2,M,104.131.117.231,9001,1.254866,1123071,40.714298/-74.005997,2015-07-11T00:00:00.000Z
panik,53D7C5ED3861FC2DF1ECBBE8625671CBB3A625E9,M,5.9.37.75,9001,0.694252,26257144,51.000000/9.000000,2015-07-11T00:00:00.000Z
IMGimp,98C98EF0D9A3C9504B6EB0E1667C4BB908F60565,M,74.93.130.85,9001,0.6211789999999999,129683,35.113300/-89.902100,2015-07-11T00:00:00.000Z
oltokofast,DEC1D46B4830611DC7381EFC07B6A50F7E78D049,MH,109.230.231.78,9001,1.332959,937509,51.000000/9.000000,2015-07-11T00:00:00.000Z
GibeRelayPlox,856B4B03C0BADA39F58E53F0A078A5537AE4CFB2,M,80.241.222.36,9001,0.12236,122488,51.000000/9.000000,2015-07-11T00:00:00.000Z
kharlamov,84D78DCAA2D14E1A03C5F28DDD2E41613181A35C,MH,178.73.210.240,9001,0.49097199999999996,4324041,59.329399/18.068600,2015-07-11T00:00:00.000Z
chaoscomputerclub5,0E22366D0EB12CA0CDD3693452F43BA0A1D9D515,MGH,80.237.226.75,443,28.394004000000002,914085,51.650002/6.183300,2015-07-11T00:00:00.000Z
seabreeze,35E93A587C3B65B0686569EE373E8BC0507F7E0D,MH,78.111.238.107,9001,0.037675,15496100,51.000000/9.000000,2015-07-11T00:00:00.000Z
ElliotRodger,7D194C73583B34B759596F14A318CBC4392A2B34,MG,104.236.38.231,443,6.849558,259434,40.714298/-74.005997,2015-07-11T00:00:00.000Z
CryptornitePi,814CCED4CB9554E3F41727D244E74EB764D4B7EA,M,80.134.200.86,9001,0.935558,64961,51.000000/9.000000,2015-07-11T00:00:00.000Z
Unnamed,FC63E55D9066EB5A53B5FFC20CC81A87F0EA6CAC,M,171.66.97.166,9090,0.5335650000000001,153110,37.417801/-122.171997,2015-07-11T00:00:00.000Z
default,AEFF5A61B25E9BA795CECF8F3B3D2577231626A2,M,208.104.167.155,1009,0.27954199999999996,267932,34.966000/-81.080704,2015-07-11T00:00:00.000Z
Maurer2,9087DE6449D2696B3089E52B0C7678E9170EFC37,M,82.165.142.79,9001,0.236544,62,51.000000/9.000000,2015-07-11T00:00:00.000Z
PuffyCloudsRelay01,20F84E22B9D5185FABA58AFA9EB76F9B1FF5A44F,M,192.237.212.17,9001,1.176422,2260111,29.488899/-98.398697,2015-07-11T00:00:00.000Z
sisdovnfnwebidbvph,038C4E95898FC7542524F5D005EF777B988EAE6C,ME,188.126.93.81,9001,0.14457499999999998,324215,59.329399/18.068600,2015-07-11T00:00:00.000Z
NET0X13ATORUS01,21B20998316BC9D2464F5058FFE569A5520BF000,M,64.251.14.17,9001,0.795332,79310,26.120899/-80.127296,2015-07-11T00:00:00.000Z
